#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,2.696125,0.000000,0.000000,4.579750,3.003292,0.044208,10.782000
0.000000,0.000000,2.835042,0.000000,0.000000,4.744959,2.951041,0.047292,10.883583
0.000000,0.000000,2.700084,0.000000,0.000000,4.625041,3.166417,0.043792,10.890166
0.000000,0.000000,2.638625,0.000000,0.000000,4.917333,3.056083,0.043458,10.890792
0.000000,0.000000,2.667417,0.000000,0.000000,5.025209,3.088750,0.044291,11.118708
0.000000,0.000000,2.698833,0.000000,0.000000,4.787833,2.849791,0.044250,11.261208
0.000000,0.000000,2.969250,0.000000,0.000000,4.574542,3.534791,0.045500,11.036250
0.000000,0.000000,2.909583,0.000000,0.000000,4.228375,3.006666,0.044375,11.491916
0.000000,0.000000,2.798125,0.000000,0.000000,5.295708,2.794750,0.043708,10.519375
0.000000,0.000000,2.830666,0.000000,0.000000,5.199916,2.818875,0.044250,11.381667
0.000000,0.000000,2.701625,0.000000,0.000000,4.652875,3.230417,0.044792,11.157750
0.000000,0.000000,2.643625,0.000000,0.000000,4.738417,3.235209,0.044292,10.955208
0.000000,0.000000,2.754000,0.000000,0.000000,4.880208,2.694958,0.045417,11.192500
0.000000,0.000000,2.755541,0.000000,0.000000,4.486500,3.299083,0.045875,10.786083
0.000000,0.000000,2.717791,0.000000,0.000000,4.751209,2.876416,0.044250,10.917250
0.000000,0.000000,2.879542,0.000000,0.000000,4.862375,2.988917,0.044375,10.962834
0.000000,0.000000,2.871209,0.000000,0.000000,5.031875,3.079250,0.044167,11.183167
0.000000,0.000000,2.648208,0.000000,0.000000,4.853375,3.266375,0.043750,11.231375
0.000000,0.000000,2.896292,0.000000,0.000000,4.379750,3.027500,0.045708,11.486583
0.000000,0.000000,2.773792,0.000000,0.000000,5.035000,2.972875,0.043916,10.643292
0.000000,0.000000,2.788500,0.000000,0.000000,4.925416,3.334250,0.046958,11.265458
0.000000,0.000000,2.645125,0.000000,0.000000,4.918333,3.043542,0.044167,11.362208
0.000000,0.000000,2.659042,0.000000,0.000000,5.023083,2.960291,0.043958,11.090500
0.000000,0.000000,2.669333,0.000000,0.000000,5.118542,3.696958,0.044084,11.121708
0.000000,0.000000,2.844709,0.000000,0.000000,4.618750,3.477458,0.044125,12.127417
0.000000,0.000000,2.700000,0.000000,0.000000,4.807500,2.876042,0.044084,11.241917
0.000000,0.000000,2.896792,0.000000,0.000000,4.945875,3.248667,0.043792,11.052500
0.000000,0.000000,2.655667,0.000000,0.000000,4.779917,3.473167,0.043958,11.321833
0.000000,0.000000,2.785875,0.000000,0.000000,4.925250,2.823458,0.044250,11.482000
0.000000,0.000000,2.920291,0.000000,0.000000,4.818709,3.041166,0.048792,11.133667
0.000000,0.000000,2.664917,0.000000,0.000000,4.472583,2.968375,0.046666,10.991917
0.000000,0.000000,2.660084,0.000000,0.000000,4.690500,2.898000,0.044208,10.575375
0.000000,0.000000,3.078125,0.000000,0.000000,4.932833,3.243417,0.043959,11.111125
0.000000,0.000000,2.886250,0.000000,0.000000,4.778084,3.490750,0.044000,11.488333
0.000000,0.000000,2.922625,0.000000,0.000000,5.046125,3.276333,0.047625,11.665083
0.000000,0.000000,2.665000,0.000000,0.000000,4.290833,3.066541,0.044667,11.429375
0.000000,0.000000,2.646041,0.000000,0.000000,4.242959,2.606125,0.040750,10.484083
0.000000,0.000000,2.484167,0.000000,0.000000,4.050250,2.694083,0.047250,9.723125
0.000000,0.000000,2.325042,0.000000,0.000000,4.349625,2.740917,0.039875,9.504791
0.000000,0.000000,2.377917,0.000000,0.000000,4.105792,2.654125,0.042416,9.884833
0.000000,0.000000,2.512083,0.000000,0.000000,4.270875,2.784334,0.042458,9.702584
0.000000,0.000000,2.486791,0.000000,0.000000,4.212042,3.123667,0.044584,9.979333
0.000000,0.000000,2.730250,0.000000,0.000000,4.814584,3.302541,0.044500,10.530083
0.000000,0.000000,2.696584,0.000000,0.000000,4.990750,3.121792,0.045875,11.271917
0.000000,0.000000,2.841208,0.000000,0.000000,4.812167,2.979916,0.044208,11.430458
0.000000,0.000000,2.681792,0.000000,0.000000,4.302250,3.442625,0.045416,10.922500
0.000000,0.000000,2.884542,0.000000,0.000000,4.375708,3.183375,0.044959,11.085459
0.000000,0.000000,2.808500,0.000000,0.000000,4.442500,3.269000,0.045375,10.839375
0.000000,0.000000,2.650042,0.000000,0.000000,4.371834,3.518917,0.045417,10.823459
0.000000,0.000000,2.896958,0.000000,0.000000,4.414459,2.961208,0.044917,11.251458
0.000000,0.000000,2.966458,0.000000,0.000000,4.029875,2.626209,0.044750,10.802833
0.000000,0.000000,3.055541,0.000000,0.000000,3.663333,2.612375,0.044625,10.187000
0.000000,0.000000,2.639667,0.000000,0.000000,3.709375,2.866708,0.045416,9.323791
0.000000,0.000000,2.761333,0.000000,0.000000,3.535625,2.867917,0.046541,9.789417
0.000000,0.000000,2.866917,0.000000,0.000000,3.265834,3.294334,0.045750,9.759125
0.000000,0.000000,2.947083,0.000000,0.000000,3.559417,3.220833,0.045584,9.990792
0.000000,0.000000,2.642750,0.000000,0.000000,3.262292,3.210250,0.050833,9.907042
0.000000,0.000000,2.921583,0.000000,0.000000,3.201208,2.596459,0.049417,9.864125
0.000000,0.000000,3.348416,0.000000,0.000000,3.501416,3.202250,0.049417,9.583625
0.000000,0.000000,2.909209,0.000000,0.000000,3.233708,3.047208,0.045459,10.103291
0.000000,0.000000,2.708083,0.000000,0.000000,3.236292,2.528333,0.046208,9.386625
0.000000,0.000000,2.853708,0.000000,0.000000,3.322083,3.050666,0.049417,9.076292
0.000000,0.000000,3.024125,0.000000,0.000000,3.309542,3.020166,0.049083,9.897166
0.000000,0.000000,2.925083,0.000000,0.000000,3.497541,2.925958,0.049000,9.772208
0.000000,0.000000,2.890750,0.000000,0.000000,3.198875,2.780709,0.049292,9.810958
0.000000,0.000000,3.160000,0.000000,0.000000,2.824000,2.792417,0.049250,9.628834
0.000000,0.000000,3.186666,0.000000,0.000000,2.707667,2.847709,0.055750,9.296542
0.000000,0.000000,3.059625,0.000000,0.000000,2.936375,2.795791,0.048666,9.128500
0.000000,0.000000,3.204625,0.000000,0.000000,3.056125,2.696958,0.048875,9.437334
0.000000,0.000000,2.903584,0.000000,0.000000,3.177667,2.700208,0.048958,9.091333
0.000000,0.000000,3.209333,0.000000,0.000000,3.123292,3.060333,0.048167,9.581416
0.000000,0.000000,2.932334,0.000000,0.000000,3.135666,3.310166,0.050583,9.592083
0.000000,0.000000,3.291333,0.000000,0.000000,2.834791,2.309959,0.042792,10.182083
0.000000,0.000000,2.835500,0.000000,0.000000,3.181792,3.217875,0.049750,8.422250
0.000000,0.000000,3.020375,0.000000,0.000000,3.040917,2.929583,0.049625,9.952542
0.000000,0.000000,3.052416,0.000000,0.000000,2.815291,2.678875,0.049000,9.506125
0.000000,0.000000,3.171666,0.000000,0.000000,2.842167,3.024875,0.048791,9.127792
0.000000,0.000000,3.302459,0.000000,0.000000,3.038958,3.175333,0.054666,9.696084
0.000000,0.000000,3.479459,0.000000,0.000000,2.920208,2.797500,0.049458,10.172834
0.000000,0.000000,3.000041,0.000000,0.000000,3.206500,2.961375,0.053792,9.211958
0.000000,0.000000,3.023750,0.000000,0.000000,2.968417,3.078041,0.050042,9.701208
0.000000,0.000000,2.974250,0.000000,0.000000,3.002291,2.903375,0.049083,9.528750
