#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,3.074000,0.000000,0.000000,3.344625,2.810083,0.048833,9.616708
0.000000,0.000000,3.108500,0.000000,0.000000,3.118000,2.887625,0.048917,9.803333
0.000000,0.000000,3.070000,0.000000,0.000000,3.473167,2.770792,0.049125,9.538834
0.000000,0.000000,3.420083,0.000000,0.000000,3.112750,3.209250,0.048750,10.307625
0.000000,0.000000,3.065209,0.000000,0.000000,2.960000,2.250000,0.049458,9.914041
0.000000,0.000000,2.971375,0.000000,0.000000,3.388583,2.700708,0.048750,8.703292
0.000000,0.000000,2.902875,0.000000,0.000000,3.209584,2.528250,0.049000,9.507375
0.000000,0.000000,2.942416,0.000000,0.000000,3.277334,2.316750,0.050541,9.189916
0.000000,0.000000,3.152625,0.000000,0.000000,3.081750,3.217209,0.048750,9.258250
0.000000,0.000000,3.151041,0.000000,0.000000,3.481333,2.578917,0.056625,9.925334
0.000000,0.000000,3.245416,0.000000,0.000000,4.001250,2.984583,0.053500,9.856167
0.000000,0.000000,3.214667,0.000000,0.000000,3.173167,2.468541,0.048750,10.751167
0.000000,0.000000,3.271000,0.000000,0.000000,2.867875,2.548208,0.054250,9.446667
0.000000,0.000000,3.007375,0.000000,0.000000,2.883834,2.466416,0.048458,8.976708
0.000000,0.000000,3.129416,0.000000,0.000000,2.799375,2.949958,0.048292,8.994208
0.000000,0.000000,3.140917,0.000000,0.000000,2.759750,2.493958,0.052834,9.386667
0.000000,0.000000,3.269416,0.000000,0.000000,3.008500,2.623417,0.052958,9.070542
0.000000,0.000000,3.146875,0.000000,0.000000,2.988708,2.530875,0.052416,9.308958
0.000000,0.000000,3.269666,0.000000,0.000000,3.035750,2.840667,0.086125,9.301917
0.000000,0.000000,3.276000,0.000000,0.000000,3.083709,2.519959,0.053833,9.735541
0.000000,0.000000,3.232083,0.000000,0.000000,2.784208,2.683750,0.048791,9.359750
0.000000,0.000000,3.428250,0.000000,0.000000,2.911958,2.536334,0.054458,9.449042
0.000000,0.000000,3.566708,0.000000,0.000000,2.690000,2.447792,0.051375,9.527250
0.000000,0.000000,3.206916,0.000000,0.000000,2.615125,3.136875,0.048667,8.877333
0.000000,0.000000,3.386791,0.000000,0.000000,2.517583,2.642125,0.053458,9.659250
0.000000,0.000000,3.205750,0.000000,0.000000,2.657375,2.598292,0.053667,8.916583
0.000000,0.000000,3.237750,0.000000,0.000000,2.724750,2.534250,0.053291,9.060500
0.000000,0.000000,3.261125,0.000000,0.000000,2.897916,2.992417,0.052792,9.071959
0.000000,0.000000,3.425917,0.000000,0.000000,2.625875,2.701792,0.053291,9.873167
0.000000,0.000000,3.309041,0.000000,0.000000,3.151875,2.613958,0.048709,9.165334
0.000000,0.000000,3.420333,0.000000,0.000000,2.753584,2.662667,0.053250,9.720125
0.000000,0.000000,3.252917,0.000000,0.000000,2.823000,3.250250,0.049166,9.195583
0.000000,0.000000,3.213750,0.000000,0.000000,2.828542,2.789167,0.053208,9.800250
0.000000,0.000000,2.983542,0.000000,0.000000,2.650042,2.921792,0.048500,9.141333
0.000000,0.000000,3.491708,0.000000,0.000000,2.733792,2.473500,0.053708,9.529542
0.000000,0.000000,2.986500,0.000000,0.000000,3.052833,2.418000,0.053708,8.733250
0.000000,0.000000,3.277750,0.000000,0.000000,3.146291,2.759167,0.062334,9.261375
0.000000,0.000000,3.459458,0.000000,0.000000,3.393833,2.824125,0.056667,9.969958
0.000000,0.000000,3.516750,0.000000,0.000000,3.103083,2.722500,0.053833,10.311416
0.000000,0.000000,3.537042,0.000000,0.000000,2.705583,2.782791,0.055375,9.930250
0.000000,0.000000,3.222166,0.000000,0.000000,2.848167,2.640666,0.053000,9.252125
0.000000,0.000000,3.423750,0.000000,0.000000,2.789292,2.705542,0.053959,9.505542
0.000000,0.000000,3.493334,0.000000,0.000000,2.951625,2.562125,0.053750,9.547042
0.000000,0.000000,3.455292,0.000000,0.000000,2.898916,2.443583,0.055250,9.535458
0.000000,0.000000,3.289625,0.000000,0.000000,2.769959,2.385875,0.053208,9.141208
0.000000,0.000000,3.524792,0.000000,0.000000,2.896000,2.746750,0.053917,9.245625
0.000000,0.000000,3.451583,0.000000,0.000000,2.833750,2.789500,0.049125,9.641375
0.000000,0.000000,2.971708,0.000000,0.000000,3.102084,2.705209,0.053875,9.136667
0.000000,0.000000,3.307959,0.000000,0.000000,2.651834,2.983166,0.054333,9.642083
0.000000,0.000000,3.330375,0.000000,0.000000,2.770000,2.725916,0.055000,9.532000
0.000000,0.000000,3.501666,0.000000,0.000000,2.609500,3.197500,0.054084,9.570125
0.000000,0.000000,3.362583,0.000000,0.000000,2.638459,2.874375,0.053375,9.703333
0.000000,0.000000,3.211292,0.000000,0.000000,2.704834,2.793292,0.049334,9.265084
0.000000,0.000000,3.284708,0.000000,0.000000,2.451875,2.715083,0.061000,9.261542
