frame,stamp,track_ms,state,no_pose,queue_wait_ms,release_to_done_ms
102,1003.400000,8.671125,2,0,0.008459,8.679584
103,1003.433333,8.517709,2,0,0.012250,8.529959
104,1003.466667,9.391209,2,0,0.019208,9.410417
105,1003.500000,8.803500,2,0,0.017542,8.821042
106,1003.533333,8.955167,2,0,0.010542,8.965709
107,1003.566667,9.004500,2,0,0.013333,9.017833
108,1003.600000,8.988334,2,0,0.011291,8.999625
109,1003.633333,8.151333,2,0,0.011000,8.162333
110,1003.666667,8.644667,2,0,0.020666,8.665333
111,1003.700000,9.173083,2,0,0.015417,9.188500
112,1003.733333,8.582584,2,0,0.007708,8.590292
113,1003.766667,8.602250,2,0,0.043875,8.646125
114,1003.800000,8.541500,2,0,0.019958,8.561458
115,1003.833333,8.539500,2,0,0.009708,8.549208
116,1003.866667,8.103292,2,0,0.008916,8.112208
117,1003.900000,8.600250,2,0,0.010708,8.610958
118,1003.933333,8.110834,2,0,0.021083,8.131917
119,1003.966667,8.157625,2,0,0.020125,8.177750
120,1004.000000,8.189083,2,0,0.010625,8.199708
121,1004.033333,8.378709,2,0,0.017875,8.396584
122,1004.066667,9.263791,2,0,0.016834,9.280625
123,1004.100000,8.939333,2,0,0.015375,8.954708
124,1004.133333,8.798750,2,0,0.007250,8.806000
125,1004.166667,9.637125,2,0,0.019708,9.656833
126,1004.200000,9.203375,2,0,0.013542,9.216917
127,1004.233333,8.688291,2,0,0.009875,8.698166
128,1004.266667,8.484541,2,0,0.009042,8.493583
129,1004.300000,9.700500,2,0,0.008750,9.709250
130,1004.333333,9.527667,2,0,0.018958,9.546625
131,1004.366667,8.219834,2,0,0.006125,8.225959
132,1004.400000,7.670125,2,0,0.009125,7.679250
133,1004.433333,8.599875,2,0,0.020333,8.620208
134,1004.466667,8.864125,2,0,0.009166,8.873291
135,1004.500000,9.450125,2,0,0.019084,9.469209
136,1004.533333,8.610625,2,0,0.023917,8.634542
137,1004.566667,9.090792,2,0,0.011708,9.102500
138,1004.600000,9.479875,2,0,0.014500,9.494375
139,1004.633333,9.089917,2,0,0.009583,9.099500
140,1004.666667,7.577208,2,0,0.020209,7.597417
141,1004.700000,8.362458,2,0,0.016167,8.378625
142,1004.733333,7.937542,2,0,0.010750,7.948292
143,1004.766667,8.721250,2,0,0.027375,8.748625
144,1004.800000,9.236916,2,0,0.011667,9.248583
145,1004.833333,8.747458,2,0,0.018833,8.766291
146,1004.866667,8.436417,2,0,0.008958,8.445375
147,1004.900000,9.375417,2,0,0.016208,9.391625
148,1004.933333,8.909958,2,0,0.016542,8.926500
149,1004.966667,9.462500,2,0,0.007667,9.470167
150,1005.000000,8.092916,2,0,0.010375,8.103291
151,1005.033333,8.502959,2,0,0.009333,8.512292
152,1005.066667,8.812583,2,0,0.009875,8.822458
153,1005.100000,8.807292,2,0,0.009208,8.816500
154,1005.133333,8.719250,2,0,0.009125,8.728375
155,1005.166667,9.032708,2,0,0.017500,9.050208
156,1005.200000,9.235709,2,0,0.029333,9.265042
157,1005.233333,8.781125,2,0,0.020541,8.801666
158,1005.266667,8.906459,2,0,0.017541,8.924000
159,1005.300000,8.601792,2,0,0.009208,8.611000
160,1005.333333,9.114250,2,0,0.010375,9.124625
161,1005.366667,8.393000,2,0,0.011459,8.404459
162,1005.400000,9.503542,2,0,0.017041,9.520583
163,1005.433333,8.677875,2,0,0.010042,8.687917
164,1005.466667,8.772916,2,0,0.019334,8.792250
165,1005.500000,8.944459,2,0,0.007833,8.952292
166,1005.533333,9.839458,2,0,0.021042,9.860500
167,1005.566667,9.227583,2,0,0.014167,9.241750
168,1005.600000,8.911667,2,0,0.019667,8.931334
169,1005.633333,9.256958,2,0,0.015500,9.272458
