#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,2.743917,0.000000,0.000000,2.600042,2.332833,0.049958,8.103292
0.000000,0.000000,3.204875,0.000000,0.000000,2.634875,2.179584,0.045708,8.600250
0.000000,0.000000,2.782083,0.000000,0.000000,2.588542,2.139084,0.049625,8.110834
0.000000,0.000000,2.900541,0.000000,0.000000,2.576250,2.370958,0.047917,8.157625
0.000000,0.000000,2.737333,0.000000,0.000000,2.575542,2.585167,0.046125,8.189083
0.000000,0.000000,2.727209,0.000000,0.000000,3.041291,2.511334,0.051417,8.378709
0.000000,0.000000,3.190541,0.000000,0.000000,2.526291,2.737000,0.049583,9.263791
0.000000,0.000000,3.174875,0.000000,0.000000,2.683583,2.539583,0.049291,8.939333
0.000000,0.000000,3.103750,0.000000,0.000000,2.568667,3.161541,0.052542,8.798750
0.000000,0.000000,3.373500,0.000000,0.000000,2.541666,2.787958,0.051833,9.637125
0.000000,0.000000,3.366500,0.000000,0.000000,2.554792,2.518167,0.049750,9.203375
0.000000,0.000000,3.111542,0.000000,0.000000,2.442208,2.490625,0.049708,8.688291
0.000000,0.000000,3.019000,0.000000,0.000000,2.650416,2.509083,0.475292,8.484541
0.000000,0.000000,3.634833,0.000000,0.000000,3.096958,2.604458,0.331917,9.700500
0.000000,0.000000,3.006208,0.000000,0.000000,2.820334,2.547250,0.035125,9.527667
0.000000,0.000000,2.459791,0.000000,0.000000,2.733750,1.973875,0.037625,8.219834
0.000000,0.000000,2.558167,0.000000,0.000000,2.882708,2.274333,0.040500,7.670125
0.000000,0.000000,2.958125,0.000000,0.000000,3.136458,2.487708,0.039125,8.599875
0.000000,0.000000,2.748791,0.000000,0.000000,3.266083,2.584000,0.044917,8.864125
0.000000,0.000000,3.090666,0.000000,0.000000,3.032042,2.209333,0.041209,9.450125
0.000000,0.000000,2.826375,0.000000,0.000000,2.968958,2.470042,0.065583,8.610625
0.000000,0.000000,3.130333,0.000000,0.000000,3.146208,2.597875,0.046500,9.090792
0.000000,0.000000,3.177458,0.000000,0.000000,2.814541,2.278292,0.368375,9.479875
0.000000,0.000000,3.159625,0.000000,0.000000,2.697625,1.942042,0.032458,9.089917
0.000000,0.000000,2.495292,0.000000,0.000000,2.951958,2.303625,0.036875,7.577208
0.000000,0.000000,2.672000,0.000000,0.000000,2.821625,2.127625,0.038333,8.362458
0.000000,0.000000,2.510875,0.000000,0.000000,2.972917,2.507416,0.039417,7.937542
0.000000,0.000000,2.757792,0.000000,0.000000,3.053833,2.792625,0.039167,8.721250
0.000000,0.000000,2.905583,0.000000,0.000000,2.900833,2.457042,0.039125,9.236916
0.000000,0.000000,2.916000,0.000000,0.000000,2.704625,2.210917,0.041666,8.747458
0.000000,0.000000,3.014625,0.000000,0.000000,3.033250,2.433209,0.045083,8.436417
0.000000,0.000000,3.373209,0.000000,0.000000,2.858666,2.377917,0.041459,9.375417
0.000000,0.000000,3.161084,0.000000,0.000000,3.087167,2.558750,0.043625,8.909958
0.000000,0.000000,3.268542,0.000000,0.000000,2.852791,1.976750,0.038917,9.462500
0.000000,0.000000,2.789041,0.000000,0.000000,2.879875,2.447792,0.038667,8.092916
0.000000,0.000000,2.730541,0.000000,0.000000,2.942041,2.322542,0.042625,8.502959
0.000000,0.000000,3.066791,0.000000,0.000000,2.957584,2.263750,0.041625,8.812583
0.000000,0.000000,3.096667,0.000000,0.000000,2.990334,2.181084,0.041292,8.807292
0.000000,0.000000,3.075166,0.000000,0.000000,3.085209,2.260042,0.046000,8.719250
0.000000,0.000000,3.153958,0.000000,0.000000,2.892875,2.950209,0.039333,9.032708
0.000000,0.000000,2.887875,0.000000,0.000000,2.686833,2.669958,0.038584,9.235709
0.000000,0.000000,2.935917,0.000000,0.000000,2.722667,2.508667,0.042791,8.781125
0.000000,0.000000,3.130625,0.000000,0.000000,2.883209,2.347750,0.039292,8.906459
0.000000,0.000000,2.939125,0.000000,0.000000,2.824667,2.741292,0.046875,8.601792
0.000000,0.000000,3.025042,0.000000,0.000000,2.591209,2.230958,0.041500,9.114250
0.000000,0.000000,3.052000,0.000000,0.000000,3.246250,2.730333,0.041291,8.393000
0.000000,0.000000,3.015792,0.000000,0.000000,2.845291,2.140834,0.045041,9.503542
0.000000,0.000000,3.175166,0.000000,0.000000,2.739041,2.516000,0.042208,8.677875
0.000000,0.000000,2.997375,0.000000,0.000000,2.969958,2.453750,0.042417,8.772916
0.000000,0.000000,3.011875,0.000000,0.000000,2.932542,2.850708,0.048584,8.944459
0.000000,0.000000,3.489917,0.000000,0.000000,3.006917,2.299375,0.049333,9.839458
0.000000,0.000000,3.367708,0.000000,0.000000,2.754209,2.625375,0.042000,9.227583
0.000000,0.000000,3.001417,0.000000,0.000000,2.842209,2.548084,0.408750,8.911667
0.000000,0.000000,2.987250,0.000000,0.000000,2.490708,2.390375,0.033959,9.256958
0.000000,0.000000,2.312083,0.000000,0.000000,2.711625,2.029625,0.037167,7.647375
0.000000,0.000000,2.551542,0.000000,0.000000,2.894042,2.394083,0.037083,7.768042
0.000000,0.000000,2.560583,0.000000,0.000000,2.898917,2.505833,0.036750,8.315916
0.000000,0.000000,2.952125,0.000000,0.000000,2.895875,2.209625,0.036708,8.842250
0.000000,0.000000,2.568583,0.000000,0.000000,2.623792,2.376791,0.038708,8.105375
0.000000,0.000000,2.689083,0.000000,0.000000,2.830167,2.380291,0.039333,8.110458
0.000000,0.000000,3.030125,0.000000,0.000000,2.746625,3.012958,0.043458,8.741458
0.000000,0.000000,2.682459,0.000000,0.000000,3.152250,2.780167,0.042333,8.938167
0.000000,0.000000,3.016792,0.000000,0.000000,2.580292,2.427708,0.041667,9.478291
0.000000,0.000000,3.063167,0.000000,0.000000,2.732458,2.472958,0.044459,8.662500
0.000000,0.000000,2.777958,0.000000,0.000000,2.554291,2.865167,0.040958,8.471375
0.000000,0.000000,2.965542,0.000000,0.000000,2.594500,2.414333,0.042875,8.839209
0.000000,0.000000,2.919167,0.000000,0.000000,2.551291,2.155250,0.039792,8.428166
0.000000,0.000000,3.003375,0.000000,0.000000,2.583250,2.762958,0.040375,8.215708
0.000000,0.000000,2.555958,0.000000,0.000000,2.964000,2.471041,0.041208,8.343292
0.000000,0.000000,2.976042,0.000000,0.000000,2.064000,2.255666,0.075791,8.872000
0.000000,0.000000,2.459083,0.000000,0.000000,1.807042,1.966125,0.267792,7.212542
0.000000,0.000000,2.271375,0.000000,0.000000,2.095583,1.817541,0.029958,6.649750
0.000000,0.000000,2.211750,0.000000,0.000000,2.321000,2.113209,0.031083,6.557916
0.000000,0.000000,2.095958,0.000000,0.000000,2.949042,1.970750,0.031792,6.938834
0.000000,0.000000,2.466792,0.000000,0.000000,2.400542,2.166083,0.035625,7.808958
0.000000,0.000000,2.366667,0.000000,0.000000,2.740041,2.385500,0.035583,7.377208
0.000000,0.000000,2.586459,0.000000,0.000000,2.725375,2.626542,0.036875,8.194000
0.000000,0.000000,2.616000,0.000000,0.000000,2.663875,2.447958,0.039250,8.447167
0.000000,0.000000,2.719292,0.000000,0.000000,2.862250,2.972833,0.039750,8.293500
0.000000,0.000000,2.802042,0.000000,0.000000,2.742375,2.428916,0.042750,9.117250
0.000000,0.000000,2.931875,0.000000,0.000000,3.337958,2.492375,0.038959,8.629625
0.000000,0.000000,2.877542,0.000000,0.000000,2.792792,2.806542,0.039833,9.216250
0.000000,0.000000,2.749541,0.000000,0.000000,2.717167,2.687291,0.038292,8.852333
0.000000,0.000000,2.810209,0.000000,0.000000,2.557834,2.281458,0.038583,8.697958
0.000000,0.000000,2.909166,0.000000,0.000000,2.942125,2.232041,0.040125,8.237792
0.000000,0.000000,2.717625,0.000000,0.000000,2.518500,2.395542,0.040250,8.320083
0.000000,0.000000,2.803000,0.000000,0.000000,2.752292,2.973709,0.039667,8.154291
0.000000,0.000000,2.964167,0.000000,0.000000,2.521417,2.837084,0.042500,9.113916
0.000000,0.000000,3.153959,0.000000,0.000000,2.587542,2.431959,0.041875,9.014125
0.000000,0.000000,3.003125,0.000000,0.000000,2.658792,2.384333,0.042000,8.531167
0.000000,0.000000,3.089666,0.000000,0.000000,2.560834,2.657125,0.042041,8.645875
0.000000,0.000000,2.973500,0.000000,0.000000,2.737333,2.504458,0.042291,8.693750
0.000000,0.000000,3.010084,0.000000,0.000000,2.716000,3.072125,0.041667,8.766792
0.000000,0.000000,2.989917,0.000000,0.000000,2.629792,2.466792,0.408958,9.302667
0.000000,0.000000,2.975167,0.000000,0.000000,2.495917,2.144166,0.085542,8.974208
0.000000,0.000000,2.279500,0.000000,0.000000,2.428416,2.282500,0.035333,7.376541
0.000000,0.000000,2.849209,0.000000,0.000000,2.578541,2.362167,0.036167,8.012333
0.000000,0.000000,2.376833,0.000000,0.000000,2.691541,2.573583,0.036500,7.798167
0.000000,0.000000,2.676458,0.000000,0.000000,2.656833,2.342750,0.039000,8.367875
0.000000,0.000000,2.683917,0.000000,0.000000,2.883583,2.772750,0.044500,8.180708
0.000000,0.000000,3.109750,0.000000,0.000000,2.862333,2.471083,0.039000,9.216625
0.000000,0.000000,2.674250,0.000000,0.000000,2.627833,2.300333,0.038334,8.477667
