#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,5.482875,0.000000,0.000000,2.669667,2.560291,0.031666,11.500750
0.000000,0.000000,5.797084,0.000000,0.000000,2.720333,2.511000,0.031750,11.626000
0.000000,0.000000,5.468542,0.000000,0.000000,2.507084,2.707000,0.031000,11.269083
0.000000,0.000000,5.390500,0.000000,0.000000,2.597208,2.524167,0.030042,11.144042
0.000000,0.000000,5.414334,0.000000,0.000000,2.534666,2.446792,0.031500,11.155583
0.000000,0.000000,5.378708,0.000000,0.000000,2.533250,2.415500,0.031500,10.930084
0.000000,0.000000,5.727250,0.000000,0.000000,2.628417,2.463833,0.031000,11.371125
0.000000,0.000000,5.430458,0.000000,0.000000,2.809833,2.248709,0.028042,11.085542
0.000000,0.000000,5.736542,0.000000,0.000000,2.642250,2.513959,0.297084,11.347333
0.000000,0.000000,5.914667,0.000000,0.000000,3.166292,2.878708,0.030458,11.946042
0.000000,0.000000,5.472458,0.000000,0.000000,3.105250,2.872042,0.030792,12.149458
0.000000,0.000000,5.397500,0.000000,0.000000,3.261042,2.599750,0.032000,11.948084
0.000000,0.000000,5.272250,0.000000,0.000000,3.133666,2.901000,0.031750,11.726875
0.000000,0.000000,5.706875,0.000000,0.000000,2.905792,2.669541,0.030833,12.339542
0.000000,0.000000,5.373167,0.000000,0.000000,2.851583,2.716542,0.030042,11.522750
0.000000,0.000000,5.696625,0.000000,0.000000,3.308458,3.056708,0.035375,11.841959
0.000000,0.000000,5.484292,0.000000,0.000000,3.008792,3.118708,0.032125,12.473375
0.000000,0.000000,5.523791,0.000000,0.000000,2.753041,2.772292,0.032542,12.240125
0.000000,0.000000,5.414792,0.000000,0.000000,2.789208,2.542417,0.031834,11.503667
0.000000,0.000000,5.511666,0.000000,0.000000,2.874875,3.035291,0.048791,11.521083
0.000000,0.000000,6.096959,0.000000,0.000000,2.806500,2.850875,0.037458,12.826625
0.000000,0.000000,5.672458,0.000000,0.000000,2.837041,2.694792,0.030417,11.961709
